,CH1,CH2,
Second,Volt,Volt,
-4.39160000E-01,2.03E+00,3.94E+00, 
-4.39087000E-01,2.00E+00,3.94E+00, 
-4.39014000E-01,2.03E+00,3.94E+00, 
-4.38940000E-01,2.00E+00,3.94E+00, 
-4.38867000E-01,2.00E+00,3.99E+00, 
-4.38794000E-01,2.03E+00,3.94E+00, 
-4.38721000E-01,2.00E+00,3.94E+00, 
-4.38647000E-01,2.00E+00,3.99E+00, 
-4.38574000E-01,2.03E+00,3.94E+00, 
-4.38501000E-01,2.03E+00,3.94E+00, 
-4.38428000E-01,2.00E+00,3.94E+00, 
-4.38354000E-01,2.00E+00,3.94E+00, 
-4.38281000E-01,2.00E+00,3.94E+00, 
-4.38208000E-01,2.03E+00,3.94E+00, 
-4.38135000E-01,2.00E+00,3.90E+00, 
-4.38062000E-01,2.03E+00,3.90E+00, 
-4.37988000E-01,2.03E+00,3.90E+00, 
-4.37915000E-01,2.03E+00,3.85E+00, 
-4.37842000E-01,2.03E+00,3.90E+00, 
-4.37769000E-01,2.03E+00,3.90E+00, 
-4.37695000E-01,2.00E+00,3.85E+00, 
-4.37622000E-01,2.00E+00,3.90E+00, 
-4.37549000E-01,2.03E+00,3.90E+00, 
-4.37476000E-01,2.03E+00,3.90E+00, 
-4.37402000E-01,2.00E+00,3.85E+00, 
-4.37329000E-01,2.00E+00,3.90E+00, 
-4.37256000E-01,2.03E+00,3.94E+00, 
-4.37183000E-01,2.03E+00,3.90E+00, 
-4.37109000E-01,2.03E+00,3.90E+00, 
-4.37036000E-01,2.00E+00,3.90E+00, 
-4.36963000E-01,2.03E+00,3.94E+00, 
-4.36890000E-01,2.00E+00,3.90E+00, 
-4.36816000E-01,2.00E+00,3.94E+00, 
-4.36743000E-01,2.03E+00,3.94E+00, 
-4.36670000E-01,2.03E+00,3.94E+00, 
-4.36597000E-01,2.03E+00,3.90E+00, 
-4.36523000E-01,2.03E+00,3.94E+00, 
-4.36450000E-01,2.00E+00,3.94E+00, 
-4.36377000E-01,2.03E+00,3.94E+00, 
-4.36304000E-01,2.03E+00,3.99E+00, 
-4.36230000E-01,2.03E+00,3.99E+00, 
-4.36157000E-01,2.03E+00,3.94E+00, 
-4.36084000E-01,2.03E+00,3.99E+00, 
-4.36011000E-01,2.00E+00,3.99E+00, 
-4.35938000E-01,2.00E+00,3.99E+00, 
-4.35864000E-01,2.03E+00,3.99E+00, 
-4.35791000E-01,2.00E+00,3.99E+00, 
-4.35718000E-01,2.03E+00,3.99E+00, 
-4.35645000E-01,2.03E+00,3.99E+00, 
-4.35571000E-01,2.00E+00,3.99E+00, 
-4.35498000E-01,2.03E+00,3.99E+00, 
-4.35425000E-01,2.03E+00,3.99E+00, 
-4.35352000E-01,2.00E+00,3.99E+00, 
-4.35278000E-01,2.05E+00,3.99E+00, 
-4.35205000E-01,2.03E+00,3.99E+00, 
-4.35132000E-01,2.03E+00,3.99E+00, 
-4.35059000E-01,2.00E+00,3.94E+00, 
-4.34985000E-01,2.00E+00,3.99E+00, 
-4.34912000E-01,2.03E+00,3.94E+00, 
-4.34839000E-01,2.00E+00,3.99E+00, 
-4.34766000E-01,2.00E+00,3.99E+00, 
-4.34692000E-01,2.00E+00,3.94E+00, 
-4.34619000E-01,2.03E+00,3.94E+00, 
-4.34546000E-01,2.00E+00,3.99E+00, 
-4.34473000E-01,2.00E+00,3.94E+00, 
-4.34399000E-01,2.03E+00,3.94E+00, 
-4.34326000E-01,2.03E+00,3.99E+00, 
-4.34253000E-01,2.00E+00,3.94E+00, 
-4.34180000E-01,2.00E+00,3.99E+00, 
-4.34106000E-01,2.03E+00,3.99E+00, 
-4.34033000E-01,2.00E+00,3.99E+00, 
-4.33960000E-01,2.03E+00,3.99E+00, 
-4.33887000E-01,2.03E+00,3.99E+00, 
-4.33814000E-01,2.00E+00,3.99E+00, 
-4.33740000E-01,2.00E+00,3.99E+00, 
-4.33667000E-01,2.03E+00,3.99E+00, 
-4.33594000E-01,2.03E+00,3.99E+00, 
-4.33521000E-01,2.03E+00,3.99E+00, 
-4.33447000E-01,2.00E+00,3.99E+00, 
-4.33374000E-01,2.00E+00,3.99E+00, 
-4.33301000E-01,2.00E+00,3.99E+00, 
-4.33228000E-01,2.03E+00,3.99E+00, 
-4.33154000E-01,2.03E+00,3.99E+00, 
-4.33081000E-01,2.03E+00,3.99E+00, 
-4.33008000E-01,2.03E+00,3.99E+00, 
-4.32935000E-01,2.03E+00,4.03E+00, 
-4.32861000E-01,2.03E+00,3.99E+00, 
-4.32788000E-01,2.03E+00,3.99E+00, 
-4.32715000E-01,2.03E+00,4.03E+00, 
-4.32642000E-01,2.00E+00,3.99E+00, 
-4.32568000E-01,2.03E+00,3.99E+00, 
-4.32495000E-01,2.00E+00,3.99E+00, 
-4.32422000E-01,2.00E+00,4.03E+00, 
-4.32349000E-01,2.03E+00,4.03E+00, 
-4.32275000E-01,2.00E+00,3.99E+00, 
-4.32202000E-01,2.05E+00,3.99E+00, 
-4.32129000E-01,2.00E+00,3.99E+00, 
-4.32056000E-01,2.05E+00,3.99E+00, 
-4.31982000E-01,2.00E+00,3.99E+00, 
-4.31909000E-01,2.03E+00,3.99E+00, 
-4.31836000E-01,2.03E+00,3.99E+00, 
-4.31763000E-01,2.00E+00,3.99E+00, 
-4.31689000E-01,2.03E+00,3.99E+00, 
-4.31616000E-01,2.03E+00,3.99E+00, 
-4.31543000E-01,2.03E+00,3.99E+00, 
-4.31470000E-01,2.00E+00,3.99E+00, 
-4.31396000E-01,2.00E+00,3.99E+00, 
-4.31323000E-01,2.03E+00,3.99E+00, 
-4.31250000E-01,2.03E+00,3.99E+00, 
-4.31177000E-01,2.00E+00,3.99E+00, 
-4.31104000E-01,2.03E+00,3.99E+00, 
-4.31030000E-01,2.00E+00,3.99E+00, 
-4.30957000E-01,2.03E+00,3.99E+00, 
-4.30884000E-01,2.00E+00,3.94E+00, 
-4.30811000E-01,2.03E+00,3.99E+00, 
-4.30737000E-01,2.00E+00,3.99E+00, 
-4.30664000E-01,2.03E+00,3.99E+00, 
-4.30591000E-01,2.00E+00,3.99E+00, 
-4.30518000E-01,2.03E+00,3.99E+00, 
-4.30444000E-01,2.00E+00,3.99E+00, 
-4.30371000E-01,2.00E+00,3.99E+00, 
-4.30298000E-01,2.03E+00,3.99E+00, 
-4.30225000E-01,2.00E+00,3.99E+00, 
-4.30151000E-01,2.03E+00,3.99E+00, 
-4.30078000E-01,2.05E+00,3.99E+00, 
-4.30005000E-01,2.03E+00,3.99E+00, 
-4.29932000E-01,2.00E+00,4.03E+00, 
-4.29858000E-01,2.00E+00,3.99E+00, 
-4.29785000E-01,2.00E+00,3.99E+00, 
-4.29712000E-01,2.00E+00,4.03E+00, 
-4.29639000E-01,2.00E+00,3.99E+00, 
-4.29565000E-01,2.00E+00,3.99E+00, 
-4.29492000E-01,2.03E+00,3.99E+00, 
-4.29419000E-01,2.05E+00,4.03E+00, 
-4.29346000E-01,2.03E+00,3.99E+00, 
-4.29272000E-01,2.03E+00,4.03E+00, 
-4.29199000E-01,2.00E+00,3.99E+00, 
-4.29126000E-01,2.03E+00,3.99E+00, 
-4.29053000E-01,2.03E+00,4.03E+00, 
-4.28980000E-01,2.03E+00,4.03E+00, 
-4.28906000E-01,2.00E+00,4.03E+00, 
-4.28833000E-01,2.00E+00,4.03E+00, 
-4.28760000E-01,2.00E+00,3.99E+00, 
-4.28687000E-01,2.03E+00,4.03E+00, 
-4.28613000E-01,2.03E+00,3.99E+00, 
-4.28540000E-01,2.00E+00,4.03E+00, 
-4.28467000E-01,2.03E+00,4.03E+00, 
-4.28394000E-01,2.00E+00,4.03E+00, 
-4.28320000E-01,2.00E+00,3.99E+00, 
-4.28247000E-01,2.00E+00,3.99E+00, 
-4.28174000E-01,2.00E+00,3.99E+00, 
-4.28101000E-01,2.00E+00,3.99E+00, 
-4.28027000E-01,2.03E+00,3.99E+00, 
-4.27954000E-01,2.00E+00,4.03E+00, 
-4.27881000E-01,2.05E+00,3.99E+00, 
-4.27808000E-01,2.00E+00,4.03E+00, 
-4.27734000E-01,2.03E+00,4.03E+00, 
-4.27661000E-01,2.00E+00,3.99E+00, 
-4.27588000E-01,2.00E+00,4.03E+00, 
-4.27515000E-01,2.03E+00,3.99E+00, 
-4.27441000E-01,2.00E+00,3.99E+00, 
-4.27368000E-01,2.03E+00,3.99E+00, 
-4.27295000E-01,2.03E+00,3.99E+00, 
-4.27222000E-01,2.00E+00,3.99E+00, 
-4.27148000E-01,2.03E+00,3.94E+00, 
-4.27075000E-01,2.00E+00,3.99E+00, 
-4.27002000E-01,2.00E+00,3.99E+00, 
-4.26929000E-01,2.03E+00,3.94E+00, 
-4.26856000E-01,2.03E+00,3.94E+00, 
-4.26782000E-01,2.00E+00,3.99E+00, 
-4.26709000E-01,2.00E+00,3.94E+00, 
-4.26636000E-01,2.00E+00,3.99E+00, 
-4.26563000E-01,2.00E+00,3.90E+00, 
-4.26489000E-01,2.00E+00,3.99E+00, 
-4.26416000E-01,2.03E+00,3.99E+00, 
-4.26343000E-01,2.00E+00,3.99E+00, 
-4.26270000E-01,2.03E+00,3.99E+00, 
-4.26196000E-01,2.00E+00,3.99E+00, 
-4.26123000E-01,2.00E+00,3.99E+00, 
-4.26050000E-01,2.03E+00,3.99E+00, 
-4.25977000E-01,2.00E+00,3.99E+00, 
-4.25903000E-01,2.00E+00,3.99E+00, 
-4.25830000E-01,2.03E+00,3.99E+00, 
-4.25757000E-01,2.00E+00,3.99E+00, 
-4.25684000E-01,2.00E+00,3.99E+00, 
-4.25610000E-01,2.00E+00,3.99E+00, 
-4.25537000E-01,2.03E+00,4.03E+00, 
-4.25464000E-01,2.00E+00,4.12E+00, 
-4.25391000E-01,2.03E+00,4.21E+00, 
-4.25317000E-01,2.00E+00,4.26E+00, 
-4.25244000E-01,2.00E+00,4.30E+00, 
-4.25171000E-01,2.03E+00,4.30E+00, 
-4.25098000E-01,2.03E+00,4.30E+00, 
-4.25024000E-01,2.00E+00,4.30E+00, 
-4.24951000E-01,2.03E+00,4.30E+00, 
-4.24878000E-01,2.00E+00,4.30E+00, 
-4.24805000E-01,2.00E+00,4.30E+00, 
-4.24731000E-01,2.00E+00,4.30E+00, 
-4.24658000E-01,2.00E+00,4.30E+00, 
-4.24585000E-01,2.00E+00,4.30E+00, 
-4.24512000E-01,2.00E+00,4.26E+00, 
-4.24438000E-01,2.00E+00,4.17E+00, 
-4.24365000E-01,2.03E+00,4.12E+00, 
-4.24292000E-01,2.03E+00,4.12E+00, 
-4.24219000E-01,2.00E+00,4.08E+00, 
-4.24146000E-01,2.00E+00,4.08E+00, 
-4.24072000E-01,2.03E+00,4.08E+00, 
-4.23999000E-01,2.03E+00,4.08E+00, 
-4.23926000E-01,2.00E+00,4.03E+00, 
-4.23853000E-01,2.00E+00,4.03E+00, 
-4.23779000E-01,2.03E+00,4.08E+00, 
-4.23706000E-01,2.00E+00,4.08E+00, 
-4.23633000E-01,2.00E+00,4.03E+00, 
-4.23560000E-01,1.98E+00,3.99E+00, 
-4.23486000E-01,2.00E+00,3.94E+00, 
-4.23413000E-01,2.03E+00,3.85E+00, 
-4.23340000E-01,2.03E+00,3.81E+00, 
-4.23267000E-01,2.00E+00,3.81E+00, 
-4.23193000E-01,2.00E+00,3.81E+00, 
-4.23120000E-01,2.03E+00,3.81E+00, 
-4.23047000E-01,2.00E+00,3.81E+00, 
-4.22974000E-01,2.03E+00,3.81E+00, 
-4.22900000E-01,2.03E+00,3.81E+00, 
-4.22827000E-01,2.05E+00,3.81E+00, 
-4.22754000E-01,2.00E+00,3.81E+00, 
-4.22681000E-01,2.00E+00,3.81E+00, 
-4.22607000E-01,2.03E+00,3.81E+00, 
-4.22534000E-01,2.00E+00,3.76E+00, 
-4.22461000E-01,2.00E+00,3.76E+00, 
-4.22388000E-01,2.00E+00,3.72E+00, 
-4.22314000E-01,2.00E+00,3.72E+00, 
-4.22241000E-01,2.03E+00,3.67E+00, 
-4.22168000E-01,2.00E+00,3.72E+00, 
-4.22095000E-01,2.00E+00,3.67E+00, 
-4.22022000E-01,2.03E+00,3.67E+00, 
-4.21948000E-01,2.00E+00,3.67E+00, 
-4.21875000E-01,2.03E+00,3.67E+00, 
-4.21802000E-01,2.03E+00,3.67E+00, 
-4.21729000E-01,2.00E+00,3.67E+00, 
-4.21655000E-01,2.00E+00,3.67E+00, 
-4.21582000E-01,2.00E+00,3.72E+00, 
-4.21509000E-01,2.03E+00,3.76E+00, 
-4.21436000E-01,2.03E+00,3.81E+00, 
-4.21362000E-01,2.03E+00,3.76E+00, 
-4.21289000E-01,2.00E+00,3.81E+00, 
-4.21216000E-01,2.00E+00,3.81E+00, 
-4.21143000E-01,2.00E+00,3.81E+00, 
-4.21069000E-01,2.03E+00,3.81E+00, 
-4.20996000E-01,2.00E+00,3.81E+00, 
-4.20923000E-01,2.00E+00,3.85E+00, 
-4.20850000E-01,2.00E+00,3.81E+00, 
-4.20776000E-01,2.00E+00,3.81E+00, 
-4.20703000E-01,2.00E+00,3.81E+00, 
-4.20630000E-01,2.00E+00,3.81E+00, 
-4.20557000E-01,2.00E+00,3.85E+00, 
-4.20483000E-01,2.00E+00,3.94E+00, 
-4.20410000E-01,2.00E+00,3.94E+00, 
-4.20337000E-01,2.03E+00,3.99E+00, 
-4.20264000E-01,2.00E+00,3.99E+00, 
-4.20190000E-01,2.00E+00,3.99E+00, 
-4.20117000E-01,2.03E+00,3.99E+00, 
-4.20044000E-01,2.00E+00,3.99E+00, 
-4.19971000E-01,2.00E+00,3.99E+00, 
-4.19897000E-01,2.03E+00,3.99E+00, 
-4.19824000E-01,2.03E+00,3.99E+00, 
-4.19751000E-01,2.00E+00,3.99E+00, 
-4.19678000E-01,2.00E+00,3.99E+00, 
-4.19605000E-01,2.03E+00,4.03E+00, 
-4.19531000E-01,2.00E+00,4.12E+00, 
-4.19458000E-01,2.03E+00,4.12E+00, 
-4.19385000E-01,2.00E+00,4.17E+00, 
-4.19312000E-01,2.00E+00,4.17E+00, 
-4.19238000E-01,2.00E+00,4.21E+00, 
-4.19165000E-01,2.00E+00,4.17E+00, 
-4.19092000E-01,2.00E+00,4.17E+00, 
-4.19019000E-01,2.00E+00,4.21E+00, 
-4.18945000E-01,2.00E+00,4.21E+00, 
-4.18872000E-01,2.03E+00,4.21E+00, 
-4.18799000E-01,2.03E+00,4.21E+00, 
-4.18726000E-01,2.00E+00,4.21E+00, 
-4.18652000E-01,2.00E+00,4.21E+00, 
-4.18579000E-01,2.00E+00,4.30E+00, 
-4.18506000E-01,2.03E+00,4.30E+00, 
-4.18433000E-01,2.00E+00,4.39E+00, 
-4.18359000E-01,2.03E+00,4.39E+00, 
-4.18286000E-01,2.03E+00,4.39E+00, 
-4.18213000E-01,2.03E+00,4.44E+00, 
-4.18140000E-01,2.05E+00,4.39E+00, 
-4.18066000E-01,2.03E+00,4.39E+00, 
-4.17993000E-01,2.03E+00,4.44E+00, 
-4.17920000E-01,2.00E+00,4.44E+00, 
-4.17847000E-01,2.00E+00,4.44E+00, 
-4.17773000E-01,2.03E+00,4.44E+00, 
-4.17700000E-01,2.00E+00,4.44E+00, 
-4.17627000E-01,2.00E+00,4.30E+00, 
-4.17554000E-01,2.00E+00,4.08E+00, 
-4.17480000E-01,2.03E+00,3.99E+00, 
-4.17407000E-01,2.03E+00,3.90E+00, 
-4.17334000E-01,2.00E+00,3.85E+00, 
-4.17261000E-01,2.00E+00,3.85E+00, 
-4.17188000E-01,2.00E+00,3.81E+00, 
-4.17114000E-01,2.03E+00,3.81E+00, 
-4.17041000E-01,2.00E+00,3.81E+00, 
-4.16968000E-01,2.03E+00,3.81E+00, 
-4.16895000E-01,2.00E+00,3.81E+00, 
-4.16821000E-01,2.00E+00,3.81E+00, 
-4.16748000E-01,2.00E+00,3.76E+00, 
-4.16675000E-01,2.00E+00,3.81E+00, 
-4.16602000E-01,2.03E+00,3.76E+00, 
-4.16528000E-01,2.00E+00,3.81E+00, 
-4.16455000E-01,2.03E+00,3.81E+00, 
-4.16382000E-01,2.03E+00,3.81E+00, 
-4.16309000E-01,2.00E+00,3.81E+00, 
-4.16235000E-01,2.00E+00,3.81E+00, 
-4.16162000E-01,2.00E+00,3.76E+00, 
-4.16089000E-01,2.00E+00,3.81E+00, 
-4.16016000E-01,2.03E+00,3.81E+00, 
-4.15942000E-01,2.03E+00,3.81E+00, 
-4.15869000E-01,2.03E+00,3.81E+00, 
-4.15796000E-01,2.00E+00,3.81E+00, 
-4.15723000E-01,2.00E+00,3.81E+00, 
-4.15649000E-01,2.00E+00,3.90E+00, 
-4.15576000E-01,2.00E+00,3.94E+00, 
-4.15503000E-01,2.00E+00,3.99E+00, 
-4.15430000E-01,2.00E+00,4.03E+00, 
-4.15356000E-01,2.00E+00,4.08E+00, 
-4.15283000E-01,2.00E+00,4.12E+00, 
-4.15210000E-01,2.03E+00,4.08E+00, 
-4.15137000E-01,2.03E+00,4.12E+00, 
-4.15064000E-01,2.00E+00,4.08E+00, 
-4.14990000E-01,2.03E+00,4.12E+00, 
-4.14917000E-01,2.03E+00,4.12E+00, 
-4.14844000E-01,2.00E+00,4.08E+00, 
-4.14771000E-01,2.03E+00,4.12E+00, 
-4.14697000E-01,2.03E+00,4.12E+00, 
-4.14624000E-01,2.03E+00,4.12E+00, 
-4.14551000E-01,2.03E+00,4.08E+00, 
-4.14478000E-01,2.00E+00,4.08E+00, 
-4.14404000E-01,2.00E+00,4.08E+00, 
-4.14331000E-01,2.03E+00,4.12E+00, 
-4.14258000E-01,2.00E+00,4.08E+00, 
-4.14185000E-01,2.03E+00,4.08E+00, 
-4.14111000E-01,2.00E+00,4.08E+00, 
-4.14038000E-01,2.00E+00,4.08E+00, 
-4.13965000E-01,2.00E+00,4.12E+00, 
-4.13892000E-01,2.03E+00,4.12E+00, 
-4.13818000E-01,2.03E+00,4.12E+00, 
-4.13745000E-01,2.03E+00,4.08E+00, 
-4.13672000E-01,2.00E+00,4.08E+00, 
-4.13599000E-01,2.03E+00,3.99E+00, 
-4.13525000E-01,2.03E+00,3.99E+00, 
-4.13452000E-01,2.03E+00,3.99E+00, 
-4.13379000E-01,2.00E+00,3.99E+00, 
-4.13306000E-01,2.03E+00,3.99E+00, 
-4.13232000E-01,2.00E+00,3.94E+00, 
-4.13159000E-01,2.03E+00,3.94E+00, 
-4.13086000E-01,2.00E+00,3.94E+00, 
-4.13013000E-01,2.03E+00,3.99E+00, 
-4.12939000E-01,2.05E+00,3.94E+00, 
-4.12866000E-01,2.00E+00,3.94E+00, 
-4.12793000E-01,2.00E+00,3.94E+00, 
-4.12720000E-01,2.03E+00,3.99E+00, 
-4.12647000E-01,2.00E+00,3.94E+00, 
-4.12573000E-01,2.00E+00,3.94E+00, 
-4.12500000E-01,2.03E+00,3.94E+00, 
-4.12427000E-01,2.03E+00,3.94E+00, 
-4.12354000E-01,2.00E+00,3.94E+00, 
-4.12280000E-01,2.00E+00,3.94E+00, 
-4.12207000E-01,2.00E+00,3.94E+00, 
-4.12134000E-01,2.03E+00,3.94E+00, 
-4.12061000E-01,2.00E+00,3.94E+00, 
-4.11987000E-01,2.00E+00,3.99E+00, 
-4.11914000E-01,2.03E+00,3.94E+00, 
-4.11841000E-01,2.00E+00,3.94E+00, 
-4.11768000E-01,2.00E+00,3.94E+00, 
-4.11694000E-01,2.00E+00,3.99E+00, 
-4.11621000E-01,2.00E+00,3.99E+00, 
-4.11548000E-01,2.00E+00,3.94E+00, 
-4.11475000E-01,2.03E+00,3.94E+00, 
-4.11401000E-01,2.03E+00,3.99E+00, 
-4.11328000E-01,2.00E+00,3.94E+00, 
-4.11255000E-01,2.03E+00,3.99E+00, 
-4.11182000E-01,2.00E+00,3.99E+00, 
-4.11108000E-01,2.00E+00,3.99E+00, 
-4.11035000E-01,2.00E+00,3.99E+00, 
-4.10962000E-01,2.03E+00,3.99E+00, 
-4.10889000E-01,2.00E+00,3.99E+00, 
-4.10815000E-01,2.00E+00,3.99E+00, 
-4.10742000E-01,2.00E+00,3.99E+00, 
-4.10669000E-01,2.00E+00,3.99E+00, 
-4.10596000E-01,2.00E+00,3.99E+00, 
-4.10522000E-01,2.00E+00,3.99E+00, 
-4.10449000E-01,2.00E+00,3.99E+00, 
-4.10376000E-01,2.00E+00,3.99E+00, 
-4.10303000E-01,2.00E+00,3.99E+00, 
-4.10230000E-01,2.00E+00,3.99E+00, 
-4.10156000E-01,2.00E+00,3.99E+00, 
-4.10083000E-01,2.00E+00,3.99E+00, 
-4.10010000E-01,2.00E+00,3.99E+00, 
-4.09937000E-01,2.03E+00,3.99E+00, 
-4.09863000E-01,2.00E+00,3.99E+00, 
-4.09790000E-01,2.00E+00,3.99E+00, 
-4.09717000E-01,2.00E+00,3.99E+00, 
-4.09644000E-01,2.00E+00,3.99E+00, 
-4.09570000E-01,2.00E+00,3.94E+00, 
-4.09497000E-01,2.00E+00,3.94E+00, 
-4.09424000E-01,2.03E+00,3.94E+00, 
-4.09351000E-01,2.00E+00,3.99E+00, 
-4.09277000E-01,2.00E+00,3.94E+00, 
-4.09204000E-01,2.00E+00,3.94E+00, 
-4.09131000E-01,2.00E+00,3.94E+00, 
-4.09058000E-01,2.00E+00,3.94E+00, 
-4.08984000E-01,2.03E+00,3.94E+00, 
-4.08911000E-01,2.00E+00,3.90E+00, 
-4.08838000E-01,2.03E+00,3.94E+00, 
-4.08765000E-01,2.03E+00,3.94E+00, 
-4.08691000E-01,2.00E+00,3.94E+00, 
-4.08618000E-01,2.03E+00,3.99E+00, 
-4.08545000E-01,2.00E+00,3.99E+00, 
-4.08472000E-01,2.00E+00,3.99E+00, 
-4.08398000E-01,2.00E+00,3.99E+00, 
-4.08325000E-01,2.00E+00,3.99E+00, 
-4.08252000E-01,2.00E+00,3.99E+00, 
-4.08179000E-01,2.00E+00,3.99E+00, 
-4.08105000E-01,2.00E+00,3.99E+00, 
-4.08032000E-01,2.03E+00,3.99E+00, 
-4.07959000E-01,2.00E+00,3.99E+00, 
-4.07886000E-01,2.00E+00,3.99E+00, 
-4.07813000E-01,2.00E+00,3.99E+00, 
-4.07739000E-01,2.03E+00,3.99E+00, 
-4.07666000E-01,2.00E+00,4.03E+00, 
-4.07593000E-01,2.00E+00,3.99E+00, 
-4.07520000E-01,2.00E+00,4.08E+00, 
-4.07446000E-01,2.03E+00,4.03E+00, 
-4.07373000E-01,2.03E+00,4.08E+00, 
-4.07300000E-01,2.03E+00,4.03E+00, 
-4.07227000E-01,2.00E+00,4.03E+00, 
-4.07153000E-01,2.00E+00,4.03E+00, 
-4.07080000E-01,2.00E+00,4.08E+00, 
-4.07007000E-01,2.00E+00,4.08E+00, 
-4.06934000E-01,2.03E+00,4.03E+00, 
-4.06860000E-01,2.00E+00,4.03E+00, 
-4.06787000E-01,2.03E+00,4.08E+00, 
-4.06714000E-01,2.03E+00,4.03E+00, 
-4.06641000E-01,2.03E+00,4.03E+00, 
-4.06567000E-01,2.00E+00,4.03E+00, 
-4.06494000E-01,2.00E+00,4.03E+00, 
-4.06421000E-01,2.03E+00,4.03E+00, 
-4.06348000E-01,2.00E+00,3.99E+00, 
-4.06274000E-01,2.00E+00,3.99E+00, 
-4.06201000E-01,2.00E+00,4.03E+00, 
-4.06128000E-01,2.00E+00,4.03E+00, 
-4.06055000E-01,2.03E+00,4.03E+00, 
-4.05981000E-01,2.00E+00,4.03E+00, 
-4.05908000E-01,2.00E+00,3.99E+00, 
-4.05835000E-01,2.00E+00,4.03E+00, 
-4.05762000E-01,2.03E+00,4.03E+00, 
-4.05688000E-01,2.00E+00,3.99E+00, 
-4.05615000E-01,2.03E+00,3.99E+00, 
-4.05542000E-01,2.00E+00,4.03E+00, 
-4.05469000E-01,2.00E+00,4.08E+00, 
-4.05396000E-01,2.00E+00,4.03E+00, 
-4.05322000E-01,2.03E+00,4.03E+00, 
-4.05249000E-01,2.00E+00,4.03E+00, 
-4.05176000E-01,2.03E+00,4.08E+00, 
-4.05103000E-01,2.00E+00,4.03E+00, 
-4.05029000E-01,2.00E+00,4.03E+00, 
-4.04956000E-01,2.00E+00,4.03E+00, 
-4.04883000E-01,2.00E+00,4.03E+00, 
-4.04810000E-01,2.03E+00,4.03E+00, 
-4.04736000E-01,2.00E+00,4.08E+00, 
-4.04663000E-01,2.03E+00,4.12E+00, 
-4.04590000E-01,2.03E+00,4.12E+00, 
-4.04517000E-01,2.00E+00,4.08E+00, 
-4.04443000E-01,2.00E+00,4.08E+00, 
-4.04370000E-01,2.00E+00,4.12E+00, 
-4.04297000E-01,2.00E+00,4.08E+00, 
-4.04224000E-01,2.00E+00,4.12E+00, 
-4.04150000E-01,2.03E+00,4.12E+00, 
-4.04077000E-01,2.00E+00,4.12E+00, 
-4.04004000E-01,2.00E+00,4.08E+00, 
-4.03931000E-01,2.00E+00,4.08E+00, 
-4.03857000E-01,2.00E+00,4.12E+00, 
-4.03784000E-01,2.00E+00,4.08E+00, 
-4.03711000E-01,2.03E+00,4.08E+00, 
-4.03638000E-01,2.00E+00,4.08E+00, 
-4.03564000E-01,2.03E+00,4.08E+00, 
-4.03491000E-01,2.00E+00,4.08E+00, 
-4.03418000E-01,2.00E+00,4.08E+00, 
-4.03345000E-01,2.05E+00,4.08E+00, 
-4.03271000E-01,2.00E+00,4.08E+00, 
-4.03198000E-01,2.03E+00,4.08E+00, 
-4.03125000E-01,2.00E+00,4.08E+00, 
-4.03052000E-01,2.00E+00,4.03E+00, 
-4.02979000E-01,2.03E+00,4.08E+00, 
-4.02905000E-01,2.03E+00,4.08E+00, 
-4.02832000E-01,2.03E+00,4.03E+00, 
-4.02759000E-01,2.03E+00,4.03E+00, 
-4.02686000E-01,2.00E+00,3.99E+00, 
-4.02612000E-01,2.00E+00,3.99E+00, 
-4.02539000E-01,2.03E+00,3.99E+00, 
-4.02466000E-01,2.03E+00,3.99E+00, 
-4.02393000E-01,2.00E+00,3.99E+00, 
-4.02319000E-01,2.00E+00,3.99E+00, 
-4.02246000E-01,2.00E+00,3.99E+00, 
-4.02173000E-01,2.00E+00,3.99E+00, 
-4.02100000E-01,2.00E+00,3.99E+00, 
-4.02026000E-01,2.00E+00,3.99E+00, 
-4.01953000E-01,2.00E+00,3.99E+00, 
-4.01880000E-01,2.00E+00,3.99E+00, 
-4.01807000E-01,2.00E+00,4.03E+00, 
-4.01733000E-01,2.03E+00,4.03E+00, 
-4.01660000E-01,2.00E+00,4.03E+00, 
-4.01587000E-01,2.00E+00,4.03E+00, 
-4.01514000E-01,2.00E+00,4.08E+00, 
-4.01440000E-01,2.00E+00,4.08E+00, 
-4.01367000E-01,2.00E+00,4.08E+00, 
-4.01294000E-01,2.00E+00,4.08E+00, 
-4.01221000E-01,2.03E+00,4.08E+00, 
-4.01147000E-01,2.00E+00,4.08E+00, 
-4.01074000E-01,2.00E+00,4.08E+00, 
-4.01001000E-01,2.00E+00,4.08E+00, 
-4.00928000E-01,2.03E+00,4.08E+00, 
-4.00854000E-01,2.00E+00,4.08E+00, 
-4.00781000E-01,2.00E+00,4.08E+00, 
-4.00708000E-01,2.03E+00,4.12E+00, 
-4.00635000E-01,2.00E+00,4.08E+00, 
-4.00562000E-01,2.00E+00,4.08E+00, 
-4.00488000E-01,2.00E+00,4.12E+00, 
-4.00415000E-01,2.00E+00,4.08E+00, 
-4.00342000E-01,2.03E+00,4.12E+00, 
-4.00269000E-01,2.03E+00,4.08E+00, 
-4.00195000E-01,2.00E+00,4.08E+00, 
-4.00122000E-01,2.00E+00,4.08E+00, 
-4.00049000E-01,2.03E+00,4.12E+00, 
-3.99976000E-01,2.03E+00,4.12E+00, 
-3.99902000E-01,2.00E+00,4.08E+00, 
